date,dominance_btc,ratio_eth_btc
2025-01-25,71.6354,0.03169247
2025-01-26,71.8103,0.03151721
2025-01-27,71.8413,0.03111152
2025-01-28,72.0591,0.03036203
2025-01-29,72.3339,0.03005904
2025-01-30,71.8319,0.03101181
2025-01-31,71.5056,0.03219759
2025-02-01,72.2854,0.03101026
2025-02-02,73.7798,0.02919442
2025-02-03,73.9184,0.02832754
2025-02-04,74.3665,0.0278351
2025-02-05,74.4094,0.02879949
2025-02-06,74.9788,0.0278133
2025-02-07,75.0041,0.02710979
2025-02-08,74.7872,0.02729885
2025-02-09,74.9554,0.02723965
2025-02-10,74.904,0.02730588
2025-02-11,74.7727,0.0271795
2025-02-12,74.4396,0.02801497
2025-02-13,74.2064,0.02770932
2025-02-14,73.5759,0.02797414
2025-02-15,73.6251,0.0276095
2025-02-16,73.5925,0.02767733
2025-02-17,73.5198,0.0286394
2025-02-18,74.0399,0.02794438
2025-02-19,73.52,0.0281246
2025-02-20,73.909,0.02785502
2025-02-21,74.2183,0.02764984
2025-02-22,73.8636,0.02863556
2025-02-23,73.6009,0.02936634
2025-02-24,74.9585,0.02742468
2025-02-25,74.2561,0.02815569
2025-02-26,74.342,0.02774719
2025-02-27,74.6001,0.02716083
2025-02-28,74.9795,0.02646995
2025-03-01,75.1676,0.02573207
2025-03-02,73.2266,0.0267084
2025-03-03,74.9125,0.0249502
2025-03-04,74.8923,0.02485081
2025-03-05,75.1167,0.02473056
2025-03-06,74.8775,0.0244545
2025-03-07,75.1894,0.02466378
2025-03-08,75.0559,0.02552761
2025-03-09,75.4417,0.02499377
2025-03-10,76.1901,0.02379179
2025-03-11,76.2346,0.02323962
2025-03-12,76.2214,0.02279702
2025-03-13,75.7784,0.02297521
2025-03-14,75.7857,0.02276541
2025-03-15,75.6142,0.02299439
2025-03-16,75.8491,0.02284702
2025-03-17,75.7791,0.02294708
2025-03-18,75.6965,0.02334894
2025-03-19,75.0698,0.0237048
2025-03-20,75.2888,0.02351507
2025-03-21,75.515,0.02338669
2025-03-22,75.4683,0.02360658
2025-03-23,75.5385,0.02329599
2025-03-24,75.4451,0.02375
2025-03-25,75.4259,0.02362206
2025-03-26,75.8983,0.0230943
2025-03-27,76.0137,0.02297145
2025-03-28,76.4276,0.022489
2025-03-29,76.6988,0.02210498
2025-03-30,76.7319,0.02192748
2025-03-31,76.8714,0.02211268
2025-04-01,76.8381,0.02239069
2025-04-02,77.2774,0.02174884
2025-04-03,77.1676,0.02186791
2025-04-04,77.0553,0.02164148
2025-04-05,76.9969,0.0216438
2025-04-06,78.0366,0.02012981
2025-04-07,78.3651,0.01964496
2025-04-08,78.6833,0.01926736
2025-04-09,77.9112,0.02010272
2025-04-10,78.3062,0.01913384
2025-04-11,78.6324,0.01878086
2025-04-12,78.062,0.01930884
2025-04-13,78.1819,0.01906583
2025-04-14,78.1938,0.01919224
2025-04-15,78.3528,0.01901253
2025-04-16,78.518,0.01874906
2025-04-17,78.6793,0.01865504
2025-04-18,78.5679,0.01882134
2025-04-19,78.4879,0.01896937
2025-04-20,78.6724,0.01862809
2025-04-21,79.0817,0.01805127
2025-04-22,78.7855,0.01880307
2025-04-23,78.6451,0.0191879
2025-04-24,78.7754,0.01885434
2025-04-25,78.913,0.01888298
2025-04-26,78.718,0.01922023
2025-04-27,78.4935,0.01911678
2025-04-28,78.5508,0.01893308
2025-04-29,78.6506,0.01905306
2025-04-30,78.8257,0.01905078
2025-05-01,78.9129,0.0190662
2025-05-02,78.9873,0.01901355
2025-05-03,78.9656,0.01913039
2025-05-04,78.9474,0.01917049
2025-05-05,79.0646,0.01921304
2025-05-06,79.3284,0.01876568
2025-05-07,79.4896,0.01868026
2025-05-08,78.2284,0.02127759
2025-05-09,77.5191,0.02275296
2025-05-10,76.3342,0.02471355
2025-05-11,76.8859,0.0241175
2025-05-12,76.234,0.02422838
2025-05-13,75.6368,0.02569959
2025-05-14,75.9694,0.02513268
2025-05-15,76.8152,0.0244965
2025-05-16,76.7121,0.0245901
2025-05-17,77.0529,0.0239811
2025-05-18,77.2816,0.02326009
2025-05-19,77.1542,0.0239212
2025-05-20,77.4256,0.0236247
2025-05-21,77.5631,0.02331703
2025-05-22,77.3743,0.02383831
2025-05-23,77.6549,0.02350448
2025-05-24,77.632,0.02344062
2025-05-25,77.7028,0.02338519
2025-05-26,77.8226,0.02342399
2025-05-27,77.4176,0.02440188
2025-05-28,77.3402,0.02481216
2025-05-29,77.2534,0.02490587
2025-05-30,77.8113,0.0242859
2025-05-31,77.8054,0.02418665
2025-06-01,77.9124,0.02401169
2025-06-02,77.6177,0.02463078
2025-06-03,77.4637,0.02460164
2025-06-04,77.4927,0.02490803
2025-06-05,78.0649,0.02381505
2025-06-06,78.0512,0.02374937
2025-06-07,78.0095,0.02391156
2025-06-08,77.8285,0.02373614
2025-06-09,77.7493,0.02428996
2025-06-10,77.297,0.02549386
2025-06-11,77.3106,0.02553771
2025-06-12,77.5927,0.02502796
2025-06-13,78.0207,0.02431527
2025-06-14,78.1298,0.02401783
2025-06-15,78.0224,0.02413536
2025-06-16,77.9534,0.02391764
2025-06-17,78.0568,0.02402216
2025-06-18,78.0289,0.02406653
2025-06-19,78.0323,0.02409562
2025-06-20,78.4328,0.02326966
2025-06-21,78.9492,0.02231491
2025-06-22,79.1218,0.022075
2025-06-23,78.5657,0.02295282
2025-06-24,78.4814,0.02305657
2025-06-25,78.815,0.02253376
2025-06-26,79.049,0.02256977
2025-06-27,78.9351,0.02261664
2025-06-28,78.76,0.02271118
2025-06-29,78.5823,0.02310081
2025-06-30,78.3746,0.0232281
2025-07-01,78.7298,0.02274119
2025-07-02,78.3343,0.02368518
2025-07-03,78.3237,0.02362738
2025-07-04,78.519,0.02322404
2025-07-05,78.5182,0.02326633
2025-07-06,78.2687,0.02353683
2025-07-07,78.2317,0.02349003
2025-07-08,77.9467,0.02400433
2025-07-09,77.388,0.02491397
2025-07-10,77.0643,0.02546244
2025-07-11,76.6412,0.02515454
2025-07-12,76.5858,0.02504972
2025-07-13,76.2631,0.024976
2025-07-14,76.0365,0.02512519
2025-07-15,75.4436,0.02661492
2025-07-16,74.5849,0.02835258
2025-07-17,73.1151,0.02919956
2025-07-18,73.0179,0.03003038
2025-07-19,72.7809,0.03046525
2025-07-20,72.0653,0.03201096
2025-07-21,71.8192,0.03206869
2025-07-22,72.3262,0.03119816
2025-07-23,73.4397,0.03059026
2025-07-24,73.3039,0.03133638
2025-07-25,73.106,0.03167591
2025-07-26,73.0409,0.03172789
2025-07-27,72.7844,0.03234729
2025-07-28,73.1145,0.03212014
2025-07-29,73.0815,0.03216109
2025-07-30,73.15,0.03228381
2025-07-31,73.3305,0.03195081
2025-08-01,73.7744,0.03074008
2025-08-02,74.4573,0.03015239
2025-08-03,73.8461,0.0306674
2025-08-04,72.9998,0.03228415
2025-08-05,73.4561,0.03167152
2025-08-06,73.3294,0.0320079
2025-08-07,72.2468,0.03324319
2025-08-08,71.8173,0.03440322
2025-08-09,71.2353,0.03657935
2025-08-10,71.8584,0.0356468
2025-08-11,72.0087,0.03560358
2025-08-12,70.9039,0.03827922
2025-08-13,70.9852,0.0385671
2025-08-14,71.2241,0.03848413
2025-08-15,71.3598,0.03776269
2025-08-16,71.3322,0.03765179
2025-08-17,71.1869,0.03816016
2025-08-18,71.5419,0.03715431
2025-08-19,72.1205,0.03626235
2025-08-20,71.4169,0.03795728
2025-08-21,71.6848,0.03758517
2025-08-22,70.1859,0.04136185
2025-08-23,70.1398,0.04144994
2025-08-24,69.8605,0.04217246
2025-08-25,70.861,0.03976315
2025-08-26,70.1681,0.04112744
2025-08-27,70.4425,0.04051183
2025-08-28,70.6588,0.04004266
2025-08-29,70.7127,0.04025684
2025-08-30,70.7575,0.04020471
2025-08-31,70.717,0.04059046
2025-09-01,71.2023,0.03945765
2025-09-02,71.2292,0.03889058
2025-09-03,70.9976,0.03986261
2025-09-04,71.3674,0.03892586
2025-09-05,71.2844,0.03891899
2025-09-06,71.3178,0.0387973
2025-09-07,71.1775,0.03877629
2025-09-08,71.0829,0.03840005
2025-09-09,71.0301,0.03865704
2025-09-10,71.2313,0.03816883
2025-09-11,71.0033,0.03864996
2025-09-12,70.2673,0.04048999
2025-09-13,70.2446,0.04023911
2025-09-14,70.5533,0.03994849
2025-09-15,70.9223,0.03919672
2025-09-16,71.0926,0.03858626
2025-09-17,70.6711,0.03941682
2025-09-18,70.7949,0.03919463
2025-09-19,71.133,0.03860833
2025-09-20,71.1217,0.03873715
2025-09-21,71.17,0.03860994
2025-09-22,71.7735,0.0372987
2025-09-23,71.8168,0.0372187
2025-09-24,71.8264,0.03664809
2025-09-25,72.4287,0.03549975
2025-09-26,71.9081,0.0367625
2025-09-27,71.885,0.03666492
2025-09-28,71.8444,0.03687684
2025-09-29,71.9487,0.03691079
2025-09-30,72.2261,0.03633393
2025-10-01,72.0725,0.03664301
2025-10-02,71.7801,0.03714888
2025-10-03,71.9676,0.03694231
2025-10-04,72.2659,0.03667885
2025-10-05,72.3618,0.03657672
2025-10-06,72.0107,0.03761911
2025-10-07,72.4856,0.03671434
2025-10-08,72.5018,0.03670621
2025-10-09,72.8354,0.03592753
2025-10-10,74.2828,0.03399484
2025-10-11,74.2046,0.03380103
2025-10-12,73.2869,0.03601803
2025-10-13,72.7899,0.03684613
2025-10-14,73.076,0.0364889
2025-10-15,73.3808,0.0359387
2025-10-16,73.4774,0.03597452
2025-10-17,73.4452,0.03600031
2025-10-18,73.1918,0.03629388
2025-10-19,73.058,0.03668809
2025-10-20,73.144,0.03599185
2025-10-21,73.2995,0.03570734
2025-10-22,73.5727,0.03528505
2025-10-23,73.7066,0.03503601
2025-10-24,73.3365,0.03542385
2025-10-25,73.142,0.03543464
2025-10-26,72.8603,0.03636843
2025-10-27,72.9889,0.03610303
2025-10-28,73.2942,0.03526592
2025-10-29,73.1639,0.03541397
2025-10-30,73.5252,0.03509621
2025-10-31,73.3867,0.03515286
2025-11-01,73.3941,0.03519555
2025-11-02,73.3578,0.03526585
2025-11-03,74.2727,0.03376362
2025-11-04,74.635,0.03239003
2025-11-05,74.2056,0.03298838
2025-11-06,74.5589,0.03263152
2025-11-07,74.0571,0.033241
2025-11-08,74.0898,0.03327603
2025-11-09,73.7138,0.03416334
2025-11-10,73.5356,0.03365861
2025-11-11,73.8992,0.03320945
2025-11-12,73.7273,0.03354111
2025-11-13,74.1409,0.03246544
2025-11-14,73.7965,0.03293354
2025-11-15,73.7801,0.03317858
2025-11-16,73.9011,0.0328141
2025-11-17,73.9303,0.03283724
2025-11-18,73.5198,0.03357991
2025-11-19,73.9736,0.03302034
2025-11-20,74.0423,0.03273193
2025-11-21,74.2532,0.03245556
2025-11-22,74.1101,0.03269981
2025-11-23,74.0545,0.03225726
2025-11-24,73.1767,0.0334775
2025-11-25,73.0356,0.03388288
2025-11-26,73.3707,0.03343706
2025-11-27,73.6764,0.03301035
2025-11-28,73.6088,0.03336001
2025-11-29,73.6847,0.03292888
2025-11-30,73.7142,0.03313858
2025-12-01,74.1065,0.03242359
2025-12-02,73.9385,0.03281377
2025-12-03,73.5336,0.03407524
2025-12-04,73.7859,0.03401616
2025-12-05,73.8579,0.03384249
2025-12-06,73.7948,0.03404991
2025-12-07,73.9535,0.03384222
2025-12-08,73.6472,0.03446605
2025-12-09,73.1965,0.03583641
2025-12-10,73.2453,0.03615312
2025-12-11,73.739,0.03495302
2025-12-12,73.923,0.03418293
2025-12-13,73.7568,0.03451557
2025-12-14,73.6822,0.03474258
2025-12-15,73.9888,0.03430371
2025-12-16,74.1915,0.0337116
2025-12-17,74.6164,0.03284571
2025-12-18,74.6839,0.03308482
2025-12-19,74.2624,0.03380444
2025-12-20,74.2052,0.03370003
2025-12-21,74.211,0.03389609
2025-12-22,74.2314,0.03396196
2025-12-23,74.2722,0.03391772
2025-12-24,74.4626,0.03362863
2025-12-25,74.6513,0.03330472
2025-12-26,74.5545,0.03350423
2025-12-27,74.4453,0.03355142
2025-12-28,74.4643,0.03357451
2025-12-29,74.4522,0.03367139
2025-12-30,74.5262,0.03357741
2025-12-31,74.5154,0.03391488
2026-01-01,74.4533,0.03383791
2026-01-02,73.7424,0.03473711
2026-01-03,73.836,0.0344957
2026-01-04,73.6725,0.0343709
2026-01-05,73.0452,0.03437683
2026-01-06,72.9329,0.03517032
2026-01-07,73.327,0.03468331
2026-01-08,73.6459,0.03412967
2026-01-09,73.7282,0.03407352
2026-01-10,73.7289,0.03409122
2026-01-11,73.7213,0.03431043
2026-01-12,73.92,0.03391523
2026-01-13,73.4933,0.03485983
2026-01-14,73.7807,0.03458739
2026-01-15,73.8796,0.03469047
2026-01-16,73.9929,0.03451088
2026-01-17,73.9091,0.03477058
2026-01-18,73.9703,0.03502954
2026-01-19,74.1012,0.03442378
2026-01-20,74.555,0.03329479
2026-01-21,74.3981,0.03339282
2026-01-22,74.6376,0.03297578
2026-01-23,74.6356,0.03300092
2026-01-24,74.6119,0.03308472
2026-01-25,74.9323,0.03246924
2026-01-26,74.5815,0.0331703
2026-01-27,74.3625,0.03386524
2026-01-28,74.426,0.0337353
2026-01-29,74.5767,0.03334739
2026-01-30,75.2225,0.03213206
2026-01-31,75.5284,0.03105679
2026-02-01,76.1232,0.02951757
2026-02-02,76.0765,0.02979822
2026-02-03,76.0845,0.0294832
2026-02-04,76.1137,0.02937804
2026-02-05,76.6437,0.02913688
2026-02-06,76.1988,0.02921648
2026-02-07,75.9108,0.03016368
2026-02-08,76.2015,0.02968996
2026-02-09,76.0341,0.0299958
2026-02-10,76.2803,0.02936807
2026-02-11,76.4064,0.02896054
2026-02-12,76.1703,0.02936894
2026-02-13,76.0755,0.02974858
2026-02-14,75.5587,0.02989537
2026-02-15,76.1453,0.02856307
2026-02-16,75.9387,0.02903951
2026-02-17,75.6866,0.02953016
2026-02-18,75.8834,0.02940424
2026-02-19,76.1148,0.02910194
2026-02-20,76.1642,0.02893767
2026-02-21,76.1392,0.02902853
2026-02-22,76.3549,0.02890883
2026-02-23,76.3095,0.02870331
2026-02-24,76.1833,0.028935
2026-02-25,75.6689,0.03023708
2026-02-26,75.8422,0.03004272
2026-02-27,76.1565,0.02929828
2026-02-28,76.174,0.02932084
2026-03-01,76.1261,0.02948977
2026-03-02,76.2855,0.02949958
2026-03-03,76.5701,0.02903948
2026-03-04,76.5443,0.0292782
2026-03-05,76.5251,0.02925354
2026-03-06,76.5149,0.02905847
2026-03-07,76.3946,0.02927088
2026-03-08,76.316,0.02934792
2026-03-09,76.5442,0.02914126
2026-03-10,76.5321,0.02911577
2026-03-11,76.5333,0.02924338
2026-03-12,76.47,0.02947254
2026-03-13,76.4218,0.02949518
2026-03-14,76.4182,0.02946927
2026-03-15,76.2208,0.02995115
2026-03-16,75.4308,0.03146731
2026-03-17,75.5198,0.0313597
2026-03-18,75.6918,0.03088225
2026-03-19,75.7648,0.03056547
2026-03-20,75.8658,0.03044345
2026-03-21,75.8558,0.03047883
2026-03-22,75.9561,0.03025887
2026-03-23,75.9719,0.03037242
2026-03-24,75.9223,0.03054893
2026-03-25,76.0175,0.03042217
2026-03-26,76.1918,0.02996133
2026-03-27,76.0935,0.03003736
2026-03-28,76.0409,0.03005822
2026-03-29,76.0495,0.03005868
2026-03-30,76.0318,0.03034873
2026-03-31,75.9564,0.03080607
2026-04-01,75.6718,0.03142952
2026-04-02,75.9667,0.03073484
2026-04-03,75.9939,0.03067076
2026-04-04,76.037,0.03067444
2026-04-05,76.1769,0.03062725
2026-04-06,76.2446,0.03057559
2026-04-07,76.0184,0.03119615
2026-04-08,76.2956,0.0307889
2026-04-09,76.4437,0.03050969
2026-04-10,76.4052,0.03077018
2026-04-11,76.2581,0.03127566
2026-04-12,76.2889,0.03098435
2026-04-13,76.1154,0.03179817
2026-04-14,76.3152,0.0313213
2026-04-15,76.1687,0.03152374
2026-04-16,75.9645,0.03128845
2026-04-17,75.997,0.0314113
2026-04-18,76.1949,0.03105765
2026-04-19,76.349,0.03065895
2026-04-20,76.423,0.03051894
2026-04-21,76.384,0.03053192
2026-04-22,76.6342,0.03041141
2026-04-23,76.8152,0.029789
2026-04-24,76.7278,0.02990045
2026-04-25,76.8012,0.02987807
2026-04-26,76.734,0.03016118
2026-04-27,76.9165,0.02974433
2026-04-28,76.8345,0.02998197
2026-04-29,76.9051,0.02973948
2026-04-30,77.0063,0.02957571
2026-05-01,77.1702,0.0293451
2026-05-02,77.1346,0.02946051
2026-05-03,77.1078,0.02957486
2026-05-04,77.2456,0.02940649
2026-05-05,77.3037,0.02916653
2026-05-06,77.4147,0.02886484
2026-05-07,77.5699,0.02863241
2026-05-08,77.3879,0.02876494
2026-05-09,77.393,0.02884062
2026-05-10,77.2714,0.02887044
2026-05-11,77.3154,0.02862495
2026-05-12,77.516,0.02828315
2026-05-13,77.3936,0.02846708
2026-05-14,77.3885,0.02819594
2026-05-15,77.4952,0.02811733
2026-05-16,77.6047,0.02789629
2026-05-17,77.7051,0.02765428
2026-05-18,77.7237,0.02767356
2026-05-19,77.9005,0.02749743
2026-05-20,77.9513,0.02745406
2026-05-21,77.9148,0.0274776
2026-05-22,77.9597,0.02734993
2026-05-23,77.8451,0.02761906
2026-05-24,78.0493,0.02725149
2026-05-25,78.0525,0.02730572
2026-05-26,78.022,0.02732449
2026-05-27,77.9492,0.02720015
2026-05-28,77.6626,0.02729012
2026-05-29,77.287,0.027396
2026-05-30,77.4266,0.02738133
2026-05-31,77.3789,0.02722481
2026-06-01,77.0615,0.02806421
2026-06-02,77.1917,0.02786189
2026-06-03,76.8287,0.02826875
2026-06-04,77.174,0.02774319
2026-06-05,77.9728,0.02588657
2026-06-06,77.9822,0.02574423
2026-06-07,77.6261,0.02663231
2026-06-08,77.4683,0.02684959
2026-06-09,77.6344,0.02655209
2026-06-10,77.929,0.02635755
2026-06-11,77.8419,0.02634442
2026-06-12,77.9969,0.02619585
2026-06-13,78.0518,0.02607504
2026-06-14,77.9537,0.02624845
2026-06-15,77.3657,0.02703331
2026-06-16,77.2787,0.02730203
2026-06-17,77.3187,0.02713058
2026-06-18,77.304,0.02717756
2026-06-19,77.5797,0.02695581
2026-06-20,77.5591,0.02708306
2026-06-21,77.6726,0.02693767
2026-06-22,77.7462,0.02698489
2026-06-23,77.9126,0.02657021
2026-06-24,77.971,0.02655768
2026-06-25,78.1648,0.02622029
2026-06-26,78.1195,0.02627913
2026-06-27,78.1756,0.02621627
2026-06-28,78.0884,0.02637291
2026-06-29,77.9601,0.02674165
2026-06-30,77.7915,0.02679539
2026-07-01,77.8305,0.02681575
2026-07-02,77.5142,0.02761154
2026-07-03,77.1832,0.02808652
2026-07-04,77.077,0.02819399
2026-07-05,77.1854,0.02809532
2026-07-06,77.3211,0.02811039
2026-07-07,77.5223,0.02794866
2026-07-08,77.5599,0.02797577
2026-07-09,77.7616,0.02761213
2026-07-10,77.6298,0.02799374
2026-07-11,77.6217,0.02805457
2026-07-12,77.5925,0.02830558
2026-07-13,77.4997,0.02846061
2026-07-14,77.3131,0.02906462
2026-07-15,77.0639,0.0296253
2026-07-16,77.2657,0.02918615
2026-07-17,77.4125,0.02879544
2026-07-18,77.4918,0.028728
2026-07-19,77.3943,0.02891704
2026-07-20,77.2802,0.02916624
2026-07-21,77.3199,0.02896188
2026-07-22,77.2007,0.02925314
2026-07-23,77.4334,0.02887403
2026-07-24,77.3757,0.02900705
2026-07-25,77.3105,0.02911538
2026-07-26,77.0459,0.02988516
2026-07-27,77.2614,0.02964678
2026-07-28,77.1188,0.03003427
2026-07-29,77.1761,0.02984235
2026-07-30,77.2591,0.02967125
2026-07-31,77.2018,0.02960298
2026-08-01,77.2849,0.02937678
2026-08-02,77.1168,0.02965452
2026-08-03,77.3268,0.02926527
2026-08-04,77.4608,0.02914819
2026-08-05,77.4369,0.02953353
2026-08-06,77.5297,0.02959385
2026-08-07,77.6648,0.02950647
