date,price_usd,market_cap_usd,mvrv,supply,realized_price_usd
2013-08-03,2.77408547890222,55500932.1379387743383321939076,1.45053788,20006929.33222158,1.912452971515794
2013-08-04,2.76390064997492,55374416.0084963161323748827736,1.44429778,20034879.33222158,1.9136639883050433
2013-08-05,2.76220693821428,55430806.8646279361286304801624,1.4423116,20067579.33222158,1.9151249551166891
2013-08-06,2.62545553313852,52764250.6782582536741014732616,1.37063933,20097179.33222158,1.9154970061588124
2013-08-07,2.73434316656926,55035982.4409574036073827366308,1.42628927,20127679.33222158,1.917102809424669
2013-08-08,2.59,52206317.4704538922,1.35680301,20156879.33222158,1.9088990670797528
2013-08-09,2.4225646554062,48901476.680301736211003305796,1.26811333,20185829.33222158,1.9103692060442263
2013-08-10,2.32005627584365,46891305.457549732178043235967,1.21572478,20211279.33222158,1.908372942635627
2013-08-11,2.4,48577870.397331792,1.25775439,20240779.33222158,1.9081626898555288
2013-08-12,2.31,46828041.2574318498,1.211056,20271879.33222158,1.9074262461851479
2013-08-13,2.48,50350148.7439095184,1.29946056,20302479.33222158,1.9084842405682554
2013-08-14,2.3919182874553,48635064.295020196557993945374,1.22877847,20333079.33222158,1.9465821918700283
2013-08-15,2.41,49076226.1906540078,1.23771299,20363579.33222158,1.9471396191777872
2013-08-16,2.3841770710111,48613559.619980012407979839538,1.15624936,20390079.33222158,2.061992121674429
2013-08-17,2.656329367271,54235549.95582886920417190818,1.28718919,20417479.33222158,2.0636666217426822
2013-08-18,2.41101814614845,49291649.005821252562158973551,1.16911943,20444329.33222158,2.0622513699463965
2013-08-19,2.39450613676213,49026984.7598549993940809127654,1.16144914,20474779.33222158,2.0616538893490683
2013-08-20,2.45446015723382,50330372.9179508723470481098356,1.1904109,20505679.33222158,2.061859612705008
2013-08-21,2.3778132159717,48836548.701457290014299409286,1.15551389,20538429.33222158,2.0577971727987627
2013-08-22,2.35863966998536,48521296.8831792577006548760688,1.14646447,20571729.33222158,2.05731597594591
2013-08-23,2.47356910964229,50958193.4614735158754648186182,1.20159717,20601079.33222158,2.058567689238391
2013-08-24,2.47652816884863,51095801.8217579319396686394354,1.20270719,20632029.33222158,2.0591280982103637
2013-08-25,2.3,47513007.464109634,1.12209952,20657829.33222158,2.0497290650298114
2013-08-26,2.48,51297384.7439095184,1.20928873,20684429.33222158,2.0507922868015154
2013-08-27,2.3201,48052007.168687287758,1.13173741,20711179.33222158,2.05003385016671
2013-08-28,2.3901,49565963.906942798358,1.16610457,20738029.33222158,2.049644655796178
2013-08-29,2.3901,49638742.451942798358,1.16558472,20768479.33222158,2.050558795932054
2013-08-30,2.4001,49927070.605265014158,1.17034424,20802079.33222158,2.0507641409847075
2013-08-31,2.41,50218084.1906540078,1.1749583,20837379.33222158,2.0511366233167596
2013-09-01,2.42928188300701,50698333.9059317188877540132758,1.18405464,20869679.33222158,2.0516636656286487
2013-09-02,2.41,50349549.6906540078,1.17417883,20891929.33222158,2.0524982553126088
2013-09-03,2.39966861484512,50194058.7877576465047372216896,1.16826687,20917079.33222158,2.054041483556852
2013-09-04,2.82889007437171,59236333.9124555014061770035018,1.37302617,20939779.33222158,2.0603322326854925
2013-09-05,2.61,54726817.5570983238,1.26623533,20968129.33222158,2.061228223666765
2013-09-06,2.6,54614116.263776108,1.26058163,21005429.33222158,2.0625399721238207
2013-09-07,2.60573915513735,54823916.247503824098245534013,1.25687961,21039679.33222158,2.073181181718232
2013-09-08,2.48187124625675,52292975.863864737896236570665,1.19739988,21069979.33222158,2.0727171329403755
2013-09-09,2.57855814336024,54391278.6155295444319654419792,1.23919211,21093679.33222158,2.0808380900361283
2013-09-10,2.4978627614237,52746691.842019840300644663446,1.20013295,21116729.33222158,2.0813217080855084
2013-09-11,2.58634866593256,54679236.8667320728832472566448,1.24178315,21141479.33222158,2.0827699795512284
2013-09-12,2.57364868813559,54483188.7591887755334429640322,1.23524329,21169629.33222158,2.0835156191260022
2013-09-13,2.52267335452952,53473811.7599146768417772910416,1.21147776,21197279.33222158,2.08231090806778
2013-09-14,2.52,53501941.9171983816,1.20986214,21230929.33222158,2.082881938929009
2013-09-15,2.52738185037571,53738909.8346155427222319698218,1.21357132,21262679.33222158,2.0825985327139325
2013-09-16,2.58882466393922,55122754.5341377132452366923676,1.24271088,21292579.33222158,2.083207530893445
2013-09-17,2.53437912528791,54043174.8066094635115574150978,1.21643566,21324029.33222158,2.0834469167797254
2013-09-18,2.55833181455289,54632611.3583789873563381093662,1.22661067,21354779.33222158,2.085691798647806
2013-09-19,2.48507492694331,53143400.2054510843534810186298,1.19137485,21385029.33222158,2.085888355745725
2013-09-20,2.39697189976622,51322714.2917603161953152390276,1.15004443,21411479.33222158,2.0842428668309974
2013-09-21,2.40718154289889,51607756.0652688472510170160462,1.15493647,21439079.33222158,2.084254507002355
2013-09-22,2.42,51949968.9839762236,1.16115438,21466929.33222158,2.084132860955147
2013-09-23,2.34913342478083,50501886.0920794687974434963114,1.12807874,21498091.83222158,2.082419729655423
2013-09-24,2.41406149855312,51966878.6464589635249652403296,1.15707709,21526741.83222158,2.0863445654715367
2013-09-25,2.33630608571011,50371908.2785223972772931661738,1.12075197,21560491.83222158,2.0845879804343417
2013-09-26,2.34,50516017.8873984972,1.12017118,21588041.83222158,2.088966438147427
2013-09-27,2.29155679427236,49533241.7475057787358383895288,1.0977383,21615541.83222158,2.0875255917301603
2013-09-28,2.0019081930309,43325881.334890109211020586822,0.96414371,21642291.83222158,2.0763587131952566
2013-09-29,2.24982271034483,48748577.6560208078520867674314,1.08165798,21667741.83222158,2.079976066320733
2013-09-30,2.16875250356517,47051610.0390823575019314103686,1.04024629,21695241.83222158,2.0848452183041863
2013-10-01,2.30475210683811,50067148.3305878189976507084138,1.10530057,21723441.83222158,2.0851813247849043
2013-10-02,1.84999468028877,40242919.1699749870325850256566,0.89147568,21752991.83222158,2.0752048785994592
2013-10-03,2.13999,46613351.7005358589842,1.03244533,21782041.83222158,2.0727392897404067
2013-10-04,2.06,44930334.1743764548,0.99600493,21810841.83222158,2.06826285488366
2013-10-05,2.05154850543542,44800468.5760018304293238203636,0.99191516,21837391.83222158,2.0682701385826388
2013-10-06,1.99576621858562,43639806.9878606325153700416796,0.96508577,21866191.83222158,2.067967719165127
2013-10-07,1.99,43571531.2461209442,0.96288355,21895241.83222158,2.0667088974570187
2013-10-08,1.93580976037405,42441258.118103598406463281999,0.93771796,21924291.83222158,2.064383794434363
2013-10-09,1.84152956067576,40423768.6511003374324468549008,0.89318274,21951191.83222158,2.0617612479566727
2013-10-10,1.93911118296943,42619805.8078137762031181262994,0.94222338,21979041.83222158,2.058016415353045
2013-10-11,1.94829026851869,42874546.8083862107095384513302,0.94751861,22006241.83222158,2.0562026412533365
2013-10-12,1.92054441846873,42317452.0844005878726576611934,0.93455673,22034091.83222158,2.055032462789851
2013-10-13,2.04624406721441,45146163.8294800328626124889678,0.99643409,22062941.83222158,2.0535669019657985
2013-10-14,1.96114406779661,43327637.9288436991003318928438,0.9557339,22093041.83222158,2.0519770909001034
2013-10-15,1.920222151906,42485475.49361676785621133148,0.93733671,22125291.83222158,2.048593777902927
2013-10-16,1.84,40765276.9712877072,0.89979587,22155041.83222158,2.044908252357282
2013-10-17,1.84826724737986,40997417.2648813960409779493788,0.90494508,22181541.83222158,2.0424081949590356
2013-10-18,1.86997300348334,41535731.5811966300791907184772,0.91662413,22211941.83222158,2.0400652156989802
2013-10-19,1.7819694702965,39636243.27459975008841629847,0.87716035,22242941.83222158,2.0315207707422025
2013-10-20,1.84705872281323,41134259.7294926774178383155034,0.90967383,22270141.83222158,2.0304626360562996
2013-10-21,1.714,38218758.00042778812,0.84758333,22297991.83222158,2.0222200453140107
2013-10-22,1.65,36836071.523165607,0.81862195,22324891.83222158,2.0155824065064465
2013-10-23,2.18553419053185,48850714.545680333824287247323,1.08338902,22351841.83222158,2.017312479806977
2013-10-24,2.26045188359325,50593189.550525647913700592335,1.11823136,22381891.83222158,2.0214527730587437
2013-10-25,2.30771347876302,51725647.9924716696512769499716,1.13948001,22414241.83222158,2.025233842200549
2013-10-26,2.24244321658765,50333637.879425420615006291487,1.10744367,22445891.83222158,2.0248824182521625
2013-10-27,2.11061887303473,47447433.7433590085377123954734,1.04269115,22480341.83222158,2.0242033060650124
2013-10-28,2.13660069959088,48094864.2965096225247075071904,1.05507417,22509991.83222158,2.025071564012301
2013-10-29,2.16693864617183,48838120.4675490670992113140914,1.07008866,22537841.83222158,2.025008513006605
2013-10-30,2.24196507121566,50585551.6882185702939690859428,1.10626299,22563041.83222158,2.0266112953988094
2013-10-31,2.28910286382233,51708640.3491408311982743118814,1.12904156,22589041.83222158,2.027474403884946
2013-11-01,2.39985534774985,54277268.813036861992179611763,1.18206137,22616891.83222158,2.030229063106808
2013-11-02,2.63669565427186,59702018.9898182929455210787388,1.29592177,22642741.83222158,2.0346102020277503
2013-11-03,2.88010477681008,65300880.0910349814797121375264,1.40508224,22673091.83222158,2.049776657066052
2013-11-04,3.01082462018091,68358339.7497630577036668060378,1.46250918,22704191.83222158,2.058670578861536
2013-11-05,2.91,66154461.2317647978,1.40756748,22733491.83222158,2.067396441980885
2013-11-06,3.35018583869082,76259917.8639596703295193518956,1.60762782,22762891.83222158,2.0839312414305073
2013-11-07,4.22152016364699,96222763.2176300096352465800442,1.95582518,22793391.83222158,2.158434305282331
2013-11-08,4.69370050476961,107138134.6997401865791723701838,2.1190478,22825941.83222158,2.2150045434414505
2013-11-09,4.16085061897149,95113682.4842871897290213827542,1.86809083,22859191.83222158,2.2273277895012686
2013-11-10,3.90157013442431,89309834.6874129260651216586098,1.74545894,22890741.83222158,2.2352689284253864
2013-11-11,4.008,91865130.86354409264,1.78645351,22920441.83222158,2.2435512469619208
2013-11-12,4.05296821107133,93008494.6459713573380857453014,1.80010336,22948241.83222158,2.2515197188851035
2013-11-13,4.14244446790427,95176563.1377765813096208681466,1.82040942,22975941.83222158,2.2755564887728776
2013-11-14,4.2838574268163,98550533.500053418023095555754,1.84281812,23005091.83222158,2.324623021840213
2013-11-15,4.04866803039158,93264071.5124694706087487262964,1.71594355,23035741.83222158,2.3594412708923787
2013-11-16,4.07953112387646,94099655.4419653119815032660068,1.68517173,23066291.83222158,2.4208399958599234
2013-11-17,4.06775809468147,93953585.6520253312908725601226,1.67172947,23097141.83222158,2.4332633764489837
2013-11-18,8.55444998346291,197842972.1216864811272868315978,2.9904684,23127491.83222158,2.8605719369791403
2013-11-19,7.85290924570311,181879203.6715956336601604151138,2.65505432,23160741.83222158,2.9577207466335795
2013-11-20,7.78740842516177,180600840.1454701900155099849966,2.4855863,23191391.83222158,3.133026773265435
2013-11-21,9.71522340619815,225601009.452897637785856186077,2.95658265,23221391.83222158,3.2859637481124198
2013-11-22,10.5885803623612,246180700.936592891450410394696,3.13533808,23249641.83222158,3.377173399546501
2013-11-23,11.6088725617763,270269549.953783782583419992554,3.25378855,23281291.83222158,3.5678017742659716
2013-11-24,11.1586544766029,260124324.757187442971438470582,2.98625431,23311441.83222158,3.7366725396548364
2013-11-25,12.1413507204524,283399666.943721380917434642792,3.15650481,23341691.83222158,3.8464540532261693
2013-11-26,19.6302691409557,458763155.542274231850095364006,4.1623152,23370191.83222158,4.71618995624255
2013-11-27,35.5309595406025,831424163.04109392237378670195,4.8709233,23399991.83222158,7.294501956251806
2013-11-28,47.1804792518995,1105622247.38138741412751989121,4.60889854,23433891.83222158,10.23682314601343
2013-11-29,37.4065993594687,877829713.289676836220729474546,3.54020488,23467241.83222158,10.566224449549004
2013-11-30,40.2958772144917,946892341.596936884954981470886,3.66114855,23498491.83222158,11.006348599127916
2013-12-01,34.9478332806612,822332715.997783738817647308696,3.15266879,23530291.83222158,11.08515851443475
2013-12-02,33.1832273641146,781929298.574748063831287713068,2.96034852,23563991.83222158,11.209229974082444
2013-12-03,37.9116092955058,894611308.375214743036323775164,3.25488675,23597291.83222158,11.647597046350631
2013-12-04,43.7816354920408,1034445856.825947233723072000464,3.56140477,23627391.83222158,12.29336127722455
2013-12-05,37.4443625280236,885893994.995127744172194669288,3.02943667,23658941.83222158,12.360173394225008
2013-12-06,30.7194245799997,727885762.715036732265886733526,2.52537969,23694641.83222158,12.164279574133941
2013-12-07,22.7891310583147,540751710.180647490295431771226,1.89170204,23728491.83222158,12.046892468496095
2013-12-08,27.1513156331866,645215497.546426503069852686828,2.21162178,23763691.83222158,12.276654118131626
2013-12-09,31.2780030604683,744364608.662297349318064165914,2.44009679,23798341.83222158,12.818345234767635
2013-12-10,35.5767703097604,847690973.264515237482289509432,2.6072044,23827091.83222158,13.64556239233119
2013-12-11,30.908731608766,737471265.67342266824918237028,2.2755478,23859641.83222158,13.582984988830383
2013-12-12,31.5398876233462,753575969.396272588167819450996,2.30965619,23892791.83222158,13.655663453245912
2013-12-13,30.5046285177196,729720797.625860552193263508968,2.2223168,23921641.83222158,13.72649863319199
2013-12-14,29.388027708844,703979677.92076139794193365352,2.09759832,23954641.83222158,14.010321913703669
2013-12-15,31.0043454926204,743618820.579306049890827628232,2.20087845,23984341.83222158,14.087259336207506
2013-12-16,23.8072252398978,571696989.568669255563426154524,1.71483098,24013591.83222158,13.883132225601498
2013-12-17,22.2122472825833,534083308.973724271627480407614,1.62311952,24044541.83222158,13.684911683264891
2013-12-18,13.4244722912033,323210170.129353811481730427214,1.00899595,24076191.83222158,13.304783127428111
2013-12-19,19.7001764676813,474843042.582079991630850422454,1.48686234,24103491.83222158,13.249495893265614
2013-12-20,16.7752565947722,404768351.833020131836940024076,1.27552973,24128891.83222158,13.151599841402522
2013-12-21,15.9594007202079,385512759.534385202568456466482,1.21833737,24155841.83222158,13.099327914572548
2013-12-22,16.6992197545295,403808706.25467745646625264661,1.27569796,24181291.83222158,13.090261392696355
